-74.9,40.8386,1517,2003,1,0,0.1
-74.8536,39.3719,1146,2002,1,0,0.1
-74.8206,39.3069,1130,2002,1,0,0.1
-74.0403,40.9111,1167,2002,1,0,0.1
-74.5628,40.0494,1153,2002,1,0,0.1
-74.6583,39.7858,1140,2002,1,0,0.1
-74.6589,39.6592,1146,2002,1,0,0.1
-74.5311,39.9289,1133,2002,1,0,0.1
-74.5053,39.885,1133,2002,1,0,0.1
-74.9289,39.8592,1139,2002,1,0,0.1
-74.9114,39.26,1138,2002,1,0,0.1
-75.0508,39.3372,1138,2002,1,0,0.1
-75.2475,39.4461,1140,2002,1,0,0.1
-74.2831,40.7697,1152,2002,1,0,0.1
-75.0994,39.6356,1152,2002,1,0,0.1
-75.195,39.7467,1146,2002,1,0,0.1
-74.9092,40.7247,1130,2002,1,0,0.1
-74.8631,40.4747,1131,2002,1,0,0.1
-74.9158,40.6078,1131,2002,1,0,0.1
-74.9661,40.4439,1139,2002,1,0,0.1
-74.7781,40.2217,1160,2002,1,0,0.1
-74.7781,40.2217,1263,2002,1,0,0.1
-74.7781,40.2217,1343,2002,1,0,0.1
-74.7781,40.2217,1433,2002,1,0,0.1
-74.6775,40.1672,1152,2002,1,0,0.1
-74.3978,40.2961,1131,2002,1,0,0.1
-74.3008,40.5825,1167,2002,1,0,0.1
-74.0097,40.2753,1131,2002,1,0,0.1
-74.0533,40.1433,1132,2002,1,0,0.1
-74.4017,40.2411,1132,2002,1,0,0.1
-74.5297,40.765,1167,2002,1,0,0.1
-74.5697,40.7714,1146,2002,1,0,0.1
-74.4969,40.9058,1153,2002,1,0,0.1
-74.2744,40.0617,1140,2002,1,0,0.1
-74.2736,39.9153,1131,2002,1,0,0.1
-74.4067,41.0478,1147,2002,1,0,0.1
-74.1631,40.9389,1140,2002,1,0,0.1
-74.2925,41.0069,1139,2002,1,0,0.1
-75.3744,39.6489,1147,2002,1,0,0.1
-74.7394,40.4394,1153,2002,1,0,0.1
-74.5633,40.5892,1140,2002,1,0,0.1
-74.5786,41.1333,1132,2002,1,0,0.1
-74.7269,41.1667,1139,2002,1,0,0.1
-74.42,41.1869,1140,2002,1,0,0.1
-75.1261,40.9706,1132,2002,1,0,0.1
-74.9781,40.8925,1145,2002,1,0,0.1
-74.8536,39.3719,769,2001,1,0,0.1
-74.8206,39.3069,769,2001,1,0,0.1
-74.0403,40.9111,774,2001,1,0,0.1
-74.5628,40.0494,783,2001,1,0,0.1
-74.6583,39.7858,767,2001,1,0,0.1
-74.6589,39.6592,782,2001,1,0,0.1
-74.5311,39.9289,788,2001,1,0,0.1
-74.5053,39.885,790,2001,1,0,0.1
-74.9289,39.8592,783,2001,1,0,0.1
-74.9114,39.26,788,2001,1,0,0.1
-75.0508,39.3372,787,2001,1,0,0.1
-75.2475,39.4461,796,2001,1,0,0.1
-75.0994,39.6356,776,2001,1,0,0.1
-75.195,39.7467,783,2001,1,0,0.1
-74.9092,40.7247,769,2001,1,0,0.1
-74.8631,40.4747,790,2001,1,0,0.1
-74.9158,40.6078,783,2001,1,0,0.1
-74.9661,40.4439,788,2001,1,0,0.1
-74.7781,40.2217,803,2001,1,0,0.1
-74.7781,40.2217,885,2001,1,0,0.1
-74.7781,40.2217,983,2001,1,0,0.1
-74.7781,40.2217,1070,2001,1,0,0.1
-74.6775,40.1672,797,2001,1,0,0.1
-74.3978,40.2961,776,2001,1,0,0.1
-74.3008,40.5825,767,2001,1,0,0.1
-74.0097,40.2753,768,2001,1,0,0.1
-74.0533,40.1433,762,2001,1,0,0.1
-74.4017,40.2411,769,2001,1,0,0.1
-74.5297,40.765,787,2001,1,0,0.1
-74.5697,40.7714,788,2001,1,0,0.1
-74.4969,40.9058,797,2001,1,0,0.1
-74.2744,40.0617,769,2001,1,0,0.1
-74.2736,39.9153,782,2001,1,0,0.1
-74.4067,41.0478,775,2001,1,0,0.1
-74.1631,40.9389,767,2001,1,0,0.1
-74.2925,41.0069,776,2001,1,0,0.1
-75.3744,39.6489,789,2001,1,0,0.1
-74.7394,40.4394,768,2001,1,0,0.1
-74.5633,40.5892,762,2001,1,0,0.1
-74.5786,41.1333,769,2001,1,0,0.1
-74.7269,41.1667,775,2001,1,0,0.1
-74.42,41.1869,775,2001,1,0,0.1
-75.1261,40.9706,768,2001,1,0,0.1
-74.9781,40.8925,783,2001,1,0,0.1
-74.6028,39.5568,397,2000,1,0,0.1
-74.0983,41.0733,397,2000,1,0,0.1
-74.5469,39.8142,404,2000,1,0,0.1
-74.6847,40.1075,418,2000,1,0,0.1
-74.5247,39.9794,396,2000,1,0,0.1
-74.5558,39.9467,418,2000,1,0,0.1
-74.5053,39.885,410,2000,1,0,0.1
-74.9114,39.26,409,2000,1,0,0.1
-75.1642,39.305,419,2000,1,0,0.1
-74.9272,39.6206,411,2000,1,0,0.1
-74.9859,39.6445,402,2000,1,0,0.1
-74.9092,40.7247,412,2000,1,0,0.1
-75.045,40.5108,418,2000,1,0,0.1
-74.6681,40.3067,398,2000,1,0,0.1
-74.7781,40.2217,718,2000,1,0,0.1
-74.6775,40.1672,417,2000,1,0,0.1
-74.3572,40.3481,403,2000,1,0,0.1
-73.9961,40.2564,410,2000,1,0,0.1
-74.4392,40.2272,424,2000,1,0,0.1
-74.0819,40.2361,397,2000,1,0,0.1
-74.5297,40.765,426,2000,1,0,0.1
-74.4381,40.9283,398,2000,1,0,0.1
-74.3719,40.9383,410,2000,1,0,0.1
-74.3267,40.0811,404,2000,1,0,0.1
